"","prod","title","author","date","stars","comments"
"1709","iHeartRadio","Great App","Geppetto","April 7, 2012",5,"I use this daily now in my workshop.  I never had good AM or FM reception in my workshop because of all the tools, metal, etc.  But I now use the Kindle Fire with this app and reception is of course perfect and I can select whatever station I want anywhere in the world.  I am fluent in German so I tune in to stations in Frankfurt and Munich for fun."
"1710","iHeartRadio","One of the best ive had","Amazon Customer","July 12, 2016",5,"I love this app. My daughter and I listen too it often."
"1711","iHeartRadio","cant live without it","curlgirl","July 20, 2012",5,"this is awesome because I love the radio I cant live without it but the only problem is that you have to have Internet connection to listen to it I think they should make it so you listen to it in the car or whatever if you don't want to listen to your parents music haha...and you don't need a facebook to get in you have other options"
"1712","iHeartRadio","Totally useless to me","Gail Palmer","January 7, 2014",1,"This app doesn't have my city, the largest in North Dakota, so none of the stations that I listen to or want to listen to.  I would give it no stars if that was possible.  I'm not sure what it uses as a media connection but it's not useful to me."
"1713","iHeartRadio","Great for sports fans","peezee","October 20, 2012",5,"I (heart) iHeartRadio because I can listen to local sporting events, at the same time watching a national game on tv.  Friday night highschool football games aren't televised, but a local radio station carries my team's games, so I can tune to the game on my tablet in my lap, watch what I want on tv, and not miss a play!"
"1714","iHeartRadio","Great!","Charity","December 1, 2015",5,"Awesome! Let's me listen to my favorite songs of all types and of all times! Five stars proven worthy of!"
"1715","iHeartRadio","Nice!","K. Baker","May 11, 2016",5,"Like this more than Pandora.Like this better than Pandora"
"1716","iHeartRadio","Five Stars","Arlene","December 29, 2016",5,"I love iHeartRadio"
"1717","iHeartRadio","Five Stars","Martha Hernandez","January 24, 2017",5,"i love my stations"
"1718","iHeartRadio","Five Stars","mike","December 30, 2016",5,"I love iHeartRadio"
"1719","iHeartRadio","Five Stars","Amazon Customer","June 20, 2017",5,"Cost"
"1720","iHeartRadio","Five Stars","lucinda habiger","December 2, 2016",5,"its really good stuff."
"1721","iHeartRadio","awesome","Daniel","September 21, 2013",5,"Love this app I can listen to anything I want and if I don't like a song I can give it a thumbs down or thumbs up if I like the song"
"1722","iHeartRadio","satisfied","AlwaysDark","August 20, 2014",5,"I strongly recommend this app to anyone who enjoys music as much as I do. The amazing plus is that it's free! You can listen to live radio but also have the advantage of making your own custom stations."
"1723","iHeartRadio","iHeart Radio.","Stephen Kellar","January 21, 2014",5,"Way better than Pandora.  This app allows access to all the IHeart Radio features WITHOUT having to pay extra each month to listen to music on my tablet.  Besides, iHeart has more features, independant stations and sports stations....all free!"
"1724","iHeartRadio","IHearRadio","Donald J. Wong","July 30, 2013",5,"I listen to KNBR 680 Sport Channel from SF bay area. IHearRadio allow me to listen to my favorite radio station from anywhere in the world. Currently, I am in South Korea working with the US Army and listening to the iHeartRadio brings something from home when I am far away."
"1725","iHeartRadio","awsome!!!!!","a. williamson","February 25, 2015",5,"it has ever station u can image!!! and unlike other apps there stations you can here what they are saying and u can exit out of it any go on facebook and other stuff"
"1726","iHeartRadio","Superb! A must have app!","keng","October 3, 2014",5,"What is not to like? This is great to listen to music of my choice. Fantastic! Can use it while on other apps and enjoy it anywhere in my house. This has been a great find for me and my family."
"1727","iHeartRadio","heavy data usage compared to Pandora","primecut1212","May 26, 2015",4,"Overall great app. It's almost identical to Pandora. They both have their pros and cons but for some reason data usage is 4:1 higher than Pandora."
"1728","iHeartRadio","sucks😬😬😬😡😡😡😤😤😤","Victor","March 28, 2016",1,"It won't even download. I don't know if it's my kindle, but it won't download."
"1729","iHeartRadio","Good","Twilla J. Denny","December 14, 2016",5,"It's good or some'n"
"1730","iHeartRadio","Likes","Denzil Williams","January 14, 2014",5,"Having access to V103 is wonderful.  I love Steve Harvey's morning show.  I love Doug Banks in the evening.  And I love Herb Kent on the weekends.  I am looking forward to discovering more internet channels and exploring different music genres."
"1731","iHeartRadio","Great AM band frequency response!","jbsloop","April 24, 2014",4,"AM talk radio is a biggy for me every day, but the usual broadcast signals are terrible and during inclement weather - unusable. The iHeartRadio signal, however is crystal clear and the best I've ever heard! Terrific asset!!!"
"1732","iHeartRadio","Awesome","Tashia Jennings","November 19, 2016",5,"I love it ! It is so good.😊😊😊😊"
"1733","iHeartRadio","this is the best","Amazon Customer","February 18, 2015",5,"This is the best thing me and my older brothers got on the iPad. Good luck and please give us free stuff we don't have that much. My grandparents are paying for this."
"1734","iHeartRadio","No static at all","Jon M Young","April 25, 2013",5,"I like to listen to AM talk radio while doing chores around the house, but some oddity with our electric outlets introduces a huge amount of static to radios on the AM band. Now I listen on my Kindle and the static is nowhere to be heard, and I can bring it with me from room to room. Sweet."
"1735","iHeartRadio","the best tunes app","abby","March 4, 2015",5,"I would have to give this app ***** (5 stars) because my teacher (Mrs Wolfe) would always play it when we would be working that's why I would give it *****(5stars)"
"1736","iHeartRadio","This app is perfect","d","December 23, 2014",5,"All the artists I could possibly want. From Bing Crosby to Lady Vagary and even youtube stars. All for free! Forget iTunes and Pandora; this is all I need. iHeartRadio forever!"
"1737","iHeartRadio","5 Stars","Peter Martinez","December 16, 2016",5,"I Love This App I Listen To It Everyday At Home And On The Go"
"1738","iHeartRadio","Doesn't have all the radio stations...","LongDistanced","February 18, 2014",2,"It doesn't have all the radio stations despite it's seemingly lengthy playlist of stations...bigger isn't better when it comes to radio. People really still care for local personalities and local music...the app for this would be itunes!"
"1739","iHeartRadio","Five Stars","Hal B.","December 16, 2016",5,"Good music source."
"1740","iHeartRadio","iHeart Rocks","The Boss","June 16, 2014",5,"This is a one-of-kind app delivering fantastic music selections and create your own stations. My what's off to I-Heart and the creative minds behind the programming of this online music jukebox of the 21st century."
"1741","iHeartRadio","Five Stars","jewel 11","May 16, 2016",5,"love it, all the best is here and I never get bored with repeats..."
"1742","iHeartRadio","Great!","Gavin","January 10, 2017",5,"I like it a lot!!"
"1743","iHeartRadio","One Star","yolanda","January 21, 2017",1,"not user friendly"
"1744","iHeartRadio","Five Stars","Victor","December 25, 2016",5,"Very nice app👍🏻"
"1745","iHeartRadio","Download!!","Amazon Customer","December 26, 2016",5,"Great! Get it. 💙"
"1746","iHeartRadio","My Favorite Radio Station","Deloris Holloway","December 6, 2014",5,"A good app to have if you love music.  You can listen to music from the past or up to date music, it is there for your listening.  You are going to love iHeartRadio and it's free."
"1747","iHeartRadio","Four Stars","RLMT","December 19, 2016",4,"Love iHeart radio"
"1748","iHeartRadio","Travel Companion","Randy Speer","February 9, 2016",4,"It is great for listening to music you cannot get when you travel and residing in hotel."
"1749","iHeartRadio","Amazing!!!!!!!","PSCHMIC","October 28, 2016",5,"Amazing app you will love it!"
"1750","iHeartRadio","I love you too","17892","November 11, 2014",5,"I my gosh I love Ariana Grande and I have a friend who knows her and she hits her number In her iPad her name is princess royal!I'm such a fan of Ariana Grande I really like her songs!"
"1751","iHeartRadio","Nice idea but not for me!I","Kindle Customer","January 3, 2014",1,"I love public radio and I can not access it with Iheart radio.I also love classical music, Mozart, Bach and the like...Face it I am old and ""classic"" means something different to methan the ""classic 80's tunes""!"
"1752","iHeartRadio","wonderful","Cecelia","December 4, 2015",5,"I love this station.  Give it a try and you wont be disappointed. I start my day off with music I like."
"1753","iHeartRadio","It's great!! Love it","Debra","October 27, 2014",5,"It's great!! Love it! Love that I can choose my fav songs & artists and listen to them whenever I want! iHeartRadio is such a great idea! Thanks, iHeartRadio for being free on my Kindle!!"
"1754","iHeartRadio","AMAZING!!","Maddy0414","March 29, 2015",5,"I absolutely love this app!! Everything is perfect on this app and I can listen to any station I want!! I highly recommend getting this app!!THANK YOU GUYS!!"
"1755","iHeartRadio","I LOVE IHEARTRADIO","Diane S. Rodgers","May 31, 2016",5,"IHeartRadio is amazing I can listen to it all day🎼🎶🎵🎸🎹🎷🎺"
"1756","iHeartRadio","Makes my Day Happy  !!!","jean Lovejoy","April 2, 2014",5,"So cool to be able to access all these songs from my KindleFire  who knew this waseven possible!  Thanks for my pleasure during my hectic days.  Caretaker for husbandwith advanced Parkinson""s Disease."
"1757","iHeartRadio","best app ever!","dead","March 18, 2015",5,"Best app ever! I love the layout, the music, how easy it is to use. Better than Pandora! Highly recommend this app to everyone. Very colorful and great layout."
"1758","iHeartRadio","AMAZING APP!!","#tmorghanswanson!!","October 30, 2014",5,"I like this app because it has like all of my favorite stations and songs!  You should get this app.. but what I don't like is that u have to have internet... I really don't care though!"
"1759","iHeartRadio","AWESOMENESS","Holly","July 30, 2016",5,"All the music I love it's really good! Get it😍😊"
"1760","iHeartRadio","love it","42701jake","May 28, 2015",5,"It's fantastic .download it immediately. It's simply great . All different songs. Pick your categories. It doesn't slow my kindle or phone down."
"1761","iHeartRadio","Four Stars","Amazon Customer","May 3, 2016",4,"I also like this app. I can pick any type of music based on my moods."
"1762","iHeartRadio","Love it!!!","Tony Kittle","February 16, 2015",5,"I bought this app feeling a little skepticle but I decided to try it after seeing all the good reviews. I love it! You will not regret your desition to get this app."
"1763","iHeartRadio","best app ever","Justin","May 29, 2016",5,"If you like radio get this app you can listen to about anything"
"1764","iHeartRadio","Facebook?","MikeMD","July 2, 2012",5,"Just log in with an email instead. I have never had a facebook account and use this app regularly without a problem. I don't understand these one star ratings because you have the option to log in with a facebook account. I don't like facebook but love this app. People should probably just click the other button than the facebook one."
"1765","iHeartRadio","awesome app","vjrjgyhgjhtj","June 15, 2015",5,"This app is an awesome app I'd recommend it to anyone who loves music u can listen to any type of music it's an awesome app hope u enjoy it."
"1766","iHeartRadio","Five Stars","larrry anderson","January 31, 2017",5,"love the station"
"1767","iHeartRadio","Five Stars","Sim Sim","February 9, 2017",5,"Love iHeatRadio!"
"1768","iHeartRadio","Great","Amazon Customer","January 14, 2017",4,"I love this app!"
"1769","iHeartRadio","Love it","Timmmmy","February 5, 2017",5,"Just love it all"
"1770","iHeartRadio","Love it too much","Carrie Matthews","January 14, 2017",5,"Love it too much"
"1771","iHeartRadio","My music","karen jones","December 30, 2016",5,"Love IHeartRadio"
"1772","iHeartRadio","Five Stars","Amazon Customer","December 28, 2016",5,"Great love it!!!"
"1773","iHeartRadio","Five Stars","little prince","February 9, 2017",5,"Amazing free app"
"1774","iHeartRadio","Woo!","A. Smiles","February 3, 2015",5,"Fun! Super music! Good for house cleaning, exercise, and even relaxing! A great amount of stations to choose from and doesn't require constant attention like Pandora!"
"1775","iHeartRadio","Good","Kayleigh Herron","November 2, 2014",1,"If it would work it would be good but it keeps freezing up and repeats want it just said and I'm thinking about deleting it if there's not an update soon. So  download at your own risk!"
"1776","iHeartRadio","NO COMMERCIALS THAT KILL UR VIBE","Rae","January 24, 2015",5,"LUV I HEART...THEY PLAY A GD VARIETY OF SONGS THAT FIT YOUR MOOD & THE ARTIST/SONG & I ALSO LUV THAT THEY HAVE NO RUDE COMMERCIAL BREAKS THAT INTERRUPT UR VIBE."
"1777","iHeartRadio","a must have!!!!","abigaile","March 29, 2016",5,"Love this app... So happy its free. I use it all the time great for parties."
"1778","iHeartRadio","Awesome","Jd","November 19, 2016",5,"Great app! Works great!"
"1779","iHeartRadio","Awesome!! :)","KKswiftie","July 7, 2014",5,"This app is by far the best music app that I have found so far. I really like it and think you will too if you download it. :)"
"1780","iHeartRadio","Five Stars","sandra d davis","December 6, 2016",5,"I love iheart radio"
"1781","iHeartRadio","awesome","Margaret Thompson","October 6, 2014",5,"I'm a big Ariana Grande fan and know I can listen to her everywhere I go! Secretly I'm a singer to. LOL"
"1782","iHeartRadio","Four Stars","Kindle Customer","December 10, 2016",4,"Sometimes it stops"
"1783","iHeartRadio","t fame","thvt kidd T fame","July 1, 2016",5,"It cool and mostly all the song  is up on Iheart radios"
"1784","iHeartRadio","it wont let me sign up","app","March 29, 2015",1,"I try to sign up with I heart radio l, it just crashes or goes to my previous app. I am disappointed that it won't let me. I will delete this app very soon."
"1785","iHeartRadio","love it","kalie","March 24, 2015",5,"I love this app. You can look up different artists and it plays live radio stations to. This app needs to have internet to go on it thow bit I really like to"
"1786","iHeartRadio","My review...","1234","October 23, 2016",5,"This app is 1 in a 1,000,000."
"1787","iHeartRadio","Five Stars","RAF","August 3, 2014",5,"Great app!"
"1788","iHeartRadio","One of my favorites","cathy brown","May 22, 2016",5,"The name says it all . It's so easy to use , and I do enjoy it ."
"1789","iHeartRadio","amazing","maddyunknown","February 16, 2016",5,"Awesome for sleeping to and cleaning and it it a really non-laugh app download it now"
"1790","iHeartRadio","I love that the music continues to play and selects the ...","CARLOTTA  NUMAN","September 27, 2015",5,"I love that the music continues to play and selects the songs that you like ! Happy to have discovered iheart radio !"
"1791","iHeartRadio","This app is a bust!","Julie G.","February 3, 2016",1,"This app will not open on my Kindle. It says it needs to be updated by the manufacturer."
"1792","iHeartRadio","super excited that i finally got a music app","OkieGirl","August 7, 2014",5,"I love your app it's so cool it's so awesome I love it now I'm going to listen to my music collection. and the Hampton the hamster; and I love crazy frog and all of my other cool songs on I heart radio."
"1793","iHeartRadio","Best music app ever","2003","February 24, 2016",5,"This app is awesome! It plays all of my favorite songs with no problem! 5 star app."
"1794","iHeartRadio","Way better than Pandora","Bailey","February 9, 2015",5,"This app is perfect for music lovers it's got all your favorite radio stations.So if get this if you like music because it's a five star rating hope I helped."
"1795","iHeartRadio","Awesome app!!!","Nivag2002","May 6, 2014",5,"Pretty cool music app. I personally like it better than Pandora! Visually it give you more to look at and better personalization of stations."
"1796","iHeartRadio","Love That Station","savannah manning","November 18, 2015",5,"I love iHeart Radio now that I discovered it because it has great music like all internet music stations!"
"1797","iHeartRadio","yes!!!!!!","Shenanigans","April 6, 2016",4,"This app is so nice! Everyone in my family that listens to music uses it!!"
"1798","iHeartRadio","Best Audio App Ever!!","cbrooks","October 4, 2015",5,"This is the best audio app ever!  Widest range of artists and music generates for any app that I have found so far."
"1799","iHeartRadio","Five Stars","Korrie Hetu","August 20, 2016",5,"Love being able to make up my own stations!"
"1800","iHeartRadio","A must have for radio fans.","Kurt S.","April 19, 2016",5,"This app works beautifully. If you're a radio fan, this is a must have."
"1801","iHeartRadio","One Star","Anabelle Anderson","December 7, 2016",1,"Not user friendly."
"1802","iHeartRadio","Attention: an app you will use!","Melinda D. Smith","September 2, 2015",5,"Got to be one of the better apps available.  Find myself using it all the time at home and vacation.  Recommend it highly."
"1803","iHeartRadio","Easy to use","RiverRat","September 2, 2016",5,"Saves my stations and is easy and quick."
"1804","iHeartRadio","Five Stars","standalonexx0","January 20, 2017",5,"love it so far."
"1805","iHeartRadio","my favorite","Maly","February 11, 2017",5,"I love this app"
"1806","iHeartRadio","Internet Raio Useful","William A. Beckerley","November 17, 2015",4,"Very useful in locating Internet stations and listening to your favorite tunes, talk shows or news casts."
"1807","iHeartRadio","Awesome","mar","November 26, 2015",5,"Awesome.Cheerfully. Age.Good.Music.Boy.Girl.Gender.Fun."
"1808","iHeartRadio","Great App!","AverageSteve39","March 11, 2016",5,"Awesome selection, usually good suggestions! I really prefer this over Pandora."
"1809","iHeartRadio","perfect","Angi Markert","March 10, 2015",5,"I use this to set the right mood for Everything! Working out, car rides with the kids, alone time with my husband, dance parties in my living room, everything."
"1810","iHeartRadio","Better than Spotify","Teresa","August 3, 2014",5,"This app is waaaayyy better than spotify you get limited skips everyday for free unlike spotify and it plays the songs you like not no random recommended somgs like Pandora and Spotify get this app asap"
"1811","iHeartRadio","so amazing","RCurry","November 25, 2013",5,"this app is the best thing since slice bread!. the fact that they have live engineers paying attention to the songs you like and don't like is amazing. its more like the User is in control.and more would be successful if they folllow this blue print!"
"1812","iHeartRadio","Love it","Deborah","May 22, 2016",5,"This is a great app for anyone that loves music as much as I do"
"1813","iHeartRadio","Four Stars","H. corilla","June 22, 2016",4,"Goog apps but I don't use much. Will eat a lot of data😂"
"1814","iHeartRadio","The controls are a bit difficult to first maneuver but I love the sleep timer on it","Rhonda","September 26, 2014",4,"I listen to all types of music and I can get it all clearly with this app.  The controls are a bit difficult to first maneuver but I love the sleep timer on it....just sing yourself to sleep."
"1815","iHeartRadio","Amazing and best you can get radio app","Leps world 2","September 19, 2013",5,"This app is amazing you can listen to all of your favorite stations and songs you can like or dislike the song and the dj will look at it it also shows the picture of the artist the bio and the lyrics so if you want to listen to music this is the app to get :) !"
"1816","iHeartRadio","Awesome!","Zebra Stripes!!!!","July 17, 2014",5,"This app is by far the best music app every! I totally recommend this app! It's great because you can create you own personal station and listen to all kinds of music from all over the world! It's amazing!"
"1817","iHeartRadio","knows what I like before I do","Kindle Customer","December 9, 2016",5,"Very intuitive good selection"
"1818","iHeartRadio","Great app","Luv_Mrsmattox","September 19, 2013",4,"Love this app and having the ability to make your own station from artist or songs you love! The only thing i don't like is the station's reply the same songs all the time. A song goes off and a few songs later it's playing again. Other than that a must have app"
"1819","iHeartRadio","Awesome app and awesome music!!!","Tyrone R.","April 6, 2014",5,"I LOVE I Heart Radio! I listen to it every day and love that you can not only listen to local, national and international radio but also you can also customize your own stations!Most importantly of all, it's FREE!"
"1820","iHeartRadio","5 Stars, Perfect, Incredible","WndyCtyBred32","April 11, 2015",5,"Finally Radio Played YOUR Way... Make You Feel Like A DJ... All The Songs You Like Whenever You Want Wherever And However You Want... Thanks IHeartRadio"
"1821","iHeartRadio","I-Heart","Delark","August 3, 2015",5,"I-Heart is great, the accessibility, the variety and the volume of stations cannot be beat. There are no better options out there."
"1822","iHeartRadio","I heart iHeart Radio!","Annette","April 30, 2015",4,"Love the quality! The only reason I gave it 4 stars was because I'd like to be able to go to the next song if I don't like what's currently playing."
"1823","iHeartRadio","I LOVE iHEART RADIO !!!!","Seraphim1130","September 27, 2012",5,"I've felt so lost since there now longer is a smooth jazz station to listen to in NY ! But, since discovering iHeart Radio..my listening pleasure is even better ! Not only can I listen to a ""LIVE"" Smooth Jazz station ; I have my own personal selection of artists to enjoy ! And it's free !! It just can't get any better !"
"1824","iHeartRadio","Yo this hard 💯💯💯💯💯","Nicole Cannon","September 21, 2016",5,"Yo this hard app is good and 💯💯💯"
"1825","iHeartRadio","recommended","venna gamer","November 3, 2014",4,"In my opinion it's WAY better then Pandora. It adjusts your radio to your style and I like it. Although they should not add the selected genres to your station list. I don't like that"
"1826","iHeartRadio","Creative","S.Turner","May 6, 2014",4,"I plays a differnet variety of songs, it just skips from time to time. But it similar to Pandora, I feel this is a better app than Pandora !"
"1827","iHeartRadio","Great Music App","CRKritzer","August 9, 2013",4,"Ths app plays on my laptop, tablet, and mobile device.  However, it is difficult to create a station with just two to three artists only. Sometimes I only want to listen to a certain artist, but have not been able to. I would give it 5 stars if it wasn't for this flaw."
"1828","iHeartRadio","iHeartRadio is the best app to have on my phone and tablet","SE- Lithonia, Ga","February 21, 2015",5,"iHeartRadio is the best app to have on my phone and tablet!!!! Loving my favorite songs and artist coming from my lists of stations at iHeartRadio, Big Thumbs up!"
"1829","iHeartRadio","Three Stars","Caohu09","July 3, 2016",3,"Works well, I really only use it for evolution 101.7."
"1830","iHeartRadio","radio anywhere!","Martha Tichenor","July 24, 2015",5,"I love this app! No matter where I am I can find something to suit my mood. Whether it is music or sports I can click it on! Great"
"1831","iHeartRadio","outstanding","Jana Sisco","January 24, 2015",5,"I love this app because I can listen to absolutely free music without having to buy it from amazon. this is perfect for people who are absolutely obsessed with music."
"1832","iHeartRadio","Technology at its best.","madeline drake","May 11, 2016",5,"Love this app. It works everywhere and is so easy to use.MD"
"1833","iHeartRadio","New to me","Amazon Customer","January 15, 2017",5,"So far so good"
"1834","iHeartRadio","Five Stars","Kitty","October 3, 2017",5,"Love the music"
"1835","iHeartRadio","Five Stars","Kenny McLain","December 22, 2016",5,"love this app,"
"1836","iHeartRadio","Five Stars","Tony Liles","January 17, 2017",5,"Like it a lot."
"1837","iHeartRadio","Five Stars","C. LaChester","December 25, 2016",5,"Love the music"
"1838","iHeartRadio","Free internet radio with  commercials!","jfoster","January 30, 2017",5,"Still the one!"
"1839","iHeartRadio","We totally love this app","Linn","November 25, 2015",5,"We totally love this app. Love listening to music whenever your in a place you dont know the stations."
"1840","iHeartRadio","review by M","Overplayer","June 4, 2015",5,"Love the no commercials while listening to the artist I like. Free music makes me happy plus the radio too. Hope you enjoy nothing bad here."
"1841","iHeartRadio","overall pretty good","Kindle Customer","September 19, 2015",4,"This app is really awesome skip limit and the fact that you can't listen offline sucks but everything else is awesome"
"1842","iHeartRadio","Five Stars","Papa Bear","September 10, 2016",5,"Offers variety not avaiable on radio."
"1843","iHeartRadio","Love it","Colleen D.","June 9, 2015",5,"I heart radio has nothing wrong but that You will need internet.Other wise nothing is wrong. I love it so much I can't explain."
"1844","iHeartRadio","Five Stars","Amazon Customer","June 18, 2016",5,"Love everything abt it. Now I have klove everywhere I go"
"1845","iHeartRadio",":0 awesome","I love how they have apps shouts bibles and there for kids","December 24, 2014",5,"This app allows you to listen to music and actually enjoy it. It doesn't take away words if you know what I mean. ALSO ITS TOTALLY FREE!!!! I definitely recommend this app."
"1846","iHeartRadio","great!","Amber","December 4, 2014",4,"Really nice for the selection...would like them to vary the music a little more, just because I like the song there's no need to play it to death lol... just like radio I guess"
"1847","iHeartRadio","AWESOME","Zeus","April 27, 2014",5,"I love this app because you don't have to login to Facebook or anything.You are able to listen to You're favorite radio and much more. I also suggest that you listen to Air1. That is if you LOVE POSSITIVE HITS!!!!!!!!!!!"
"1848","iHeartRadio","They tried but I find it substandard to other ""radio"" apps out there","hermajesty","October 27, 2014",3,"A friend told me that i Just have to try it! Tried it didn't like it-doesn't compare to Pandora at all in my opinion. Pandora's platform is much easier for me to optimize to my favorites."
"1849","iHeartRadio","The best.","l","June 3, 2015",5,"I heart radio is the best, better than the rest, there music helps me solve every life test. So go get your zest and put then to your test."
"1850","iHeartRadio","good app","Rachael elliott","November 30, 2016",5,"The best radio app"
"1851","iHeartRadio","perfect  music station","jeannie123","April 5, 2014",5,"I listen to this station in the background while playing on my kindle fire.  I am 65 years old and this station has the perfect mix of oldies and classics and pop for me with no irritating ads and talk.  I really do love it."
"1852","iHeartRadio","Four Stars","Jean Smith","July 31, 2016",4,"Love this, can make my own playlist. Fantastic"
"1853","iHeartRadio","oh yeah","C. Hudson","February 29, 2016",5,"Awsome!!!!!! It has everything I wanted it can play any song that was in history"
"1854","iHeartRadio","Best Invention Ever","Earl Millard","November 4, 2016",5,"Love The iHeartRadio App"
"1855","iHeartRadio","tons of music","hiio","November 18, 2015",5,"strap on those headphones and start listening to any music. Has basically every music channel and song."
"1856","iHeartRadio","love","Kindle Customer","July 17, 2016",5,"I love this app . All my favorite in one touch .."
"1857","iHeartRadio","Five Stars","ljl","December 16, 2016",5,"comes in clear"
"1858","iHeartRadio","One Star","Philip Deardorff","March 30, 2016",1,"Have seen this - hoped it was a true tunable app.Still searching..."
"1859","iHeartRadio","well liked","Leah leora kurtz","September 3, 2014",4,"I like that there is less advertisements then Pandora. Its convenient and easy to use. No need to link to anything just create an ID and you can use it on any device as long as you sign on once."
"1860","iHeartRadio","iHeart review","Susan Lower","March 1, 2015",4,"I like the fact that you can find just about any radio station you can think of and you can find almost every genre when you're trying to create stations also."
"1861","iHeartRadio","I Heart iHeartRadio","Dako Jr.","April 24, 2013",5,"I was able to find programs like the Beatle Brunch which is no longer carried by any local channels in my are... I like the way they group other stations by genre with a channel you are currently listening to so you can build a whole library of channels to listen to.... Excellent app!!"
"1862","iHeartRadio","Good listening","Georgia Koch","August 11, 2016",4,"I like the choice of music I can listen to."
"1863","iHeartRadio","Five Stars","mckernan","December 28, 2016",5,"i love iheart"
"1864","iHeartRadio","Love it","Steph","November 7, 2016",5,"Love this app"
"1865","iHeartRadio","right on","Amazon Customer","December 16, 2016",5,"awesome dude!"
"1866","iHeartRadio","Five Stars","Michael M.","December 31, 2016",5,"good for jaze"
"1867","iHeartRadio","Greatest App ever!!!","melsdiner351","February 13, 2017",5,"I love it!!!!"
"1868","iHeartRadio","Love the app","Bianca ellis","December 25, 2016",5,"Love the app!"
"1869","iHeartRadio","LOVE IT","It's ok","September 19, 2015",5,"It it's awesome I used to use spotify but it stopped working and this is so much better I wish I used it sooner.😁😁"
"1870","iHeartRadio","Great!!!","Ideally Unique","August 2, 2014",5,"I use this app all the time! Love it love it! You don't have to have Facebook or email to listen to music. Only if you want to save your radio.The music is great. Better than past apps. :)"
"1871","iHeartRadio","Great All Around App","carlos cabrera","November 25, 2014",5,"Great All Around App. From music to talk, Gospel to Tech. So much to select, Plus it all free. I live in New York but miss shows from L.A. and Miami. Now there Available for me."
"1872","iHeartRadio","Great Music Always Available!","DJ55","July 13, 2015",5,"It is nice to have so many stations and types of music to choose from. Enjoy accessing great music no matter where you are located."
"1873","iHeartRadio","Great app!","Vincent DiCarlo","September 26, 2014",5,"Do you like arianna grande, miley cyrus, katy perry, selena gomez, or really any band or singer? To put this in simpler words, do you like music? If you do... get this app!I love  this app!"
"1874","iHeartRadio","LOVE LOVE LOVE!!!!","Diamond L.","August 17, 2014",5,"I actually Reeally enjoy listening to the radio, so I completely and Absolutely LOVE this app.!!!!!! It even gives you stations from other States!! :) Love it!! Thank you creator of iHeartRadio!!!!"
"1875","iHeartRadio","No Commercials!!!","Angela Hollis","November 19, 2016",5,"Love no commercials!"
"1876","iHeartRadio","great","Brenda Gaines","May 25, 2015",5,"Like it just cant restart a song that's the only draw back otherwise its grrreattt. And I love how you can do stuff and still listen to music"
"1877","iHeartRadio","Five Stars","Pen Name","July 14, 2016",5,"Love having access to my favorite music for free!"
"1878","iHeartRadio","love it","sheri davids","March 23, 2015",5,"Great selection of blues/rock artists!!!  All the greats and obscure greats!! First time user long time listener! LOL  definitely will be favorite of mine"
"1879","iHeartRadio","Polishnurse","Polishnurse","October 15, 2014",4,"I fully enjoy the country music.  I listen. to talk. radio. a lot.  This needs more variety.  You need to give each side equal time right and left.  I would. like to get Algezera on pad"
"1880","iHeartRadio","ok","rrrrrr","November 22, 2012",4,"this app is awesome but has a few niks an nacs it needs internet to run the app which sucks so I got tube mate u download songs from youtube to the app and download meridian and u can whatch music videos on ur tablet its better than I heart radio other things like bids work but always buffer and lag ur device"
"1881","iHeartRadio","The best.","Mikayla Searl","November 17, 2013",5,"I honestly don't understand why people compare iHeartRadio to Pandora. Pandora has a lot more ads (that interrupt your music listening) and doesn't allow you to listen to your favorite radio stations. No comparison needed iHeartRadio is 100% better."
"1882","iHeartRadio","Love it!","Kathy Gard","April 12, 2016",5,"Absolutely love this app!  It works great on both my phone and kindle."
"1883","iHeartRadio","Five Stars","Anne","July 9, 2016",5,"iHeartRadio is TERRIFIC - I am really enjoying it."
"1884","iHeartRadio","cm black","Amazon Customer","April 1, 2015",5,"awsome music to listen too. You should like it as well coll clap blip clap go blue go blue bluehmm blue blue hmm blue blue blue blue blue blue blue blue"
"1885","iHeartRadio","Super App.","NHRA Harvey","January 20, 2016",5,"This app is great and the price is right, free!  Great selection of stations. I love it!"
"1886","iHeartRadio","Excellent site to groove on","collin scott wilson","October 8, 2016",5,"Real good selection of music."
"1887","iHeartRadio","Five Stars","Amazon Customer","December 12, 2016",5,"Love all I get"
"1888","iHeartRadio","Five Stars","Lisa Lutz","November 25, 2016",5,"Nothing but AWSOME"
"1889","iHeartRadio","One Star","Amazon Customer","April 24, 2016",1,"Couldn't use it. Kept getting an internal service failure...message"
"1890","iHeartRadio","Awesome app love it","Scottie","September 7, 2016",5,"I think it is worth a five star rate"
"1891","iHeartRadio","I LOVE THIS APP","Kim","December 11, 2014",5,"I LOVE THIS APP, ITS THE BEST APP I'VE GOT! I TAKE MY KINDLE FIRE TO WORK, SO I HAVE MUSIC TO LISTEN TOO AND NOW I CAN LISTEN TO ANY TYPE OF MUSIC.  THANK YOU IHEARTRADIO!!!"
"1892","iHeartRadio","excellent application.","CyberOne","December 28, 2015",5,"Enjoy listening to the radio stations I grew up with.  Keeps me in touch with events at home."
