"","prod","title","author","date","stars","comments"
"4437","Pandora","Three Stars","Sherrie Bishop","July 17, 2016",3,"Its oj"
"4438","Pandora","Great for while I run.","Brenda Galles","May 25, 2014",5,"I love that I can change my music each time I run. Rock, pop, or country. They pick the songs randomly for me. Some are one's I haven't heard in forever. Love the 80's."
"4439","Pandora","pandora/winner","paco","February 28, 2014",4,"most apps i download on my kindle get deleted , either do not work well or  are not very good., and get deleted because they aren't compatible. i was pleasantly surprised with pandora."
"4440","Pandora","One Star","Jim","December 27, 2015",1,"I like pandora, but it does not stream well on Fire"
"4441","Pandora","Five Stars","betty j grey","June 12, 2016",5,"Love love love"
"4442","Pandora","My heart sings","Pen Name","January 9, 2014",5,"when I need my music...I got it. I turn to my Pandora for all my favorite songs and listen to it at random flow along with new ones.What a way to listen and discover more new great songs."
"4443","Pandora","Five Stars","Amazon Customer","April 28, 2016",5,"Have to have my Pandora!"
"4444","Pandora","My Music","Carol Faber-Peake","May 3, 2014",5,"Pandora is my music choice as I can create my own stations from music I personally favor.  Yet it also suggests other music similar to my likes and I can then add those new tunes!"
"4445","Pandora","Five Stars","Amazon Customer","March 3, 2016",5,"Love to take my music wherever I go!"
"4446","Pandora","must get","don't ever get this game","January 18, 2016",3,"GET THE APP U WILL HAVE FREE MUSIC FOR LIFE !!"
"4447","Pandora","get on this bandwagon","Simmy","November 21, 2014",5,"Great station. I have more set than I xan actually remember. I listen to this everytime I need to motivate me to fet my butt in gear."
"4448","Pandora","Five Stars","Rae42","July 21, 2016",5,"Great"
"4449","Pandora","Five Stars","Amazon Customer","June 20, 2016",5,"Always great"
"4450","Pandora","music","Amazon Customer","January 16, 2015",5,"I was Leary at first something New didn't no how it worked but now I am in love with it and all the different music groups"
"4451","Pandora","You can't beat Pandora","Harry T Hayden","March 2, 2016",5,"It plays the music you want to hear."
"4452","Pandora","Pandora","debbie schubert","May 3, 2014",5,"At last a place where I can choose what I want to listen too. I'm the older generation and todays Country music is not country music!! With Pandora I get what I like most!!"
"4453","Pandora","Best music app for the kindle!!","THEcookieKID","February 16, 2014",5,"I had this app on my phone and it's amazing as any other form of Pandora radio. I didn't see it on here for a while so I experimented with other apps but I would much rather use Pandora!"
"4454","Pandora","great","Tre'","June 14, 2014",5,"i get all the songs i want but the down side is sometimes it doesnt work and the commercials are annoying but i like it better than most sites for free music."
"4455","Pandora","Great! only wish I could view past songs that ...","Glazner","August 21, 2014",4,"Great! only wish I could view past songs that have played.  Songs will stop in the middle while playing and skip to the next song. Happens occasionaly."
"4456","Pandora","Music","Arthur J. Parks","January 22, 2016",4,"Great to be able to listen to music you like!"
"4457","Pandora","Good stuff","Jackster","February 18, 2016",5,"Always good choices; always good music."
"4458","Pandora","good","Joseph Jack Exley","October 19, 2015",4,"Fairly good but doesn't work in the UK!They should fix that."
"4459","Pandora","love it","Chris Saggers","January 8, 2016",5,"I love it is pretty cool app to use it does work"
"4460","Pandora","Five Stars","Amazon Customer","May 2, 2016",5,"Great section of music."
"4461","Pandora","Music <3","Allison Alberty","January 13, 2014",4,"I love music and this was the perfect app to just hang out and shut out The world and listening to my favorite songs and artists. Nothing better than just relaxing and listening to my jams! :)"
"4462","Pandora","Four Stars","Thomas Mavronicles","February 4, 2016",4,"Excellent selection of songs on each site."
"4463","Pandora","Three Stars","dovakein","December 30, 2015",3,"I need to return the hooded and get the right size"
"4464","Pandora","Reaaaaally looking forward to it, but...","dbestilleiro","January 8, 2014",1,"Not available in my country.Venezuelans, don't waste your time downloading. Even though I heard this is a great app."
"4465","Pandora","What's NOT to Love About Pandora?","Shannon Underwood","June 17, 2013",5,"Being able to set up my own radio stations that play all the different genres of music that I love and being able listen to it at my home, on my phone, or my Kindle or in my car........what's NOT to love?  Pandora is wonderful!!"
"4466","Pandora","Best thing since the IPod","DoreenandDonn","August 6, 2015",5,"Wonderful selection of great music. Love having it available at home or on the go."
"4467","Pandora","Five Stars","Rickey L. Simms","June 28, 2016",5,"It's great"
"4468","Pandora","Five Stars","Willliam","April 16, 2015",5,"Totally enjoy all the different music available here. No matter what it is you should easly find it here."
"4469","Pandora","new music and facts","vanessa","May 28, 2014",5,"great for my family to learn some new music. My kids love to expand their music knowledge. shows facts about the artist and you will defiantly find new music you love."
"4470","Pandora","Review","Tonya","February 21, 2016",5,"Mom loves this app. It is a great app."
"4471","Pandora","ok for basic radio","Kindle Customer","February 20, 2015",4,"The stand up comedy aspect of pandora radio lacks new content. A lot of the same old s*** I've heard a million times"
"4472","Pandora","Five Stars","Amazon Customer","June 5, 2016",5,"I love Pandora!"
"4473","Pandora","Five Stars","D. Lapham","July 24, 2016",5,"good"
"4474","Pandora","Five Stars","Joanne J.","July 6, 2016",5,"Love it."
"4475","Pandora","Not bad for free app","JC","January 2, 2015",5,"Not bad for free app.  Not really a fan of the adds, but understand.  The music mix is a good variety based on what you type in."
"4476","Pandora","Five Stars","Stylzes","July 17, 2016",5,"Its awsome"
"4477","Pandora","Great Crash-free App","C. D. Koehler","February 20, 2015",4,"Great App that allows you to stream your favorite Pandora stations.  I have not experienced any connectivity issues."
"4478","Pandora","my music","evonercole","February 28, 2013",5,"I love this station because I get to personalize the music I love to listen to.  Its easy to choose and shuffle so I can have the variety that I love to sing along with.  It really does make my day start out the right way.  Love....love Pandora!"
"4479","Pandora","Five Stars","Kendall B.","July 23, 2016",5,"Fun!"
"4480","Pandora","stop playing","carolyn gilmore","December 2, 2013",1,"Always stop responding as of today station won't play at all sometimes you can.t find the menu bar always a problem with this site"
"4481","Pandora","Five Stars","frederick s ashley","May 31, 2016",5,"Enjoy good music"
"4482","Pandora","Five Stars","D A Washington","May 18, 2016",5,"LOVE LOVE LOVE IT !"
"4483","Pandora","Five Stars","DanMan","February 2, 2016",5,"Too many commercials but I listen anyways."
"4484","Pandora","get it to work","Pattie L. Higgins","September 1, 2015",3,"Sister has, great. I got but it won't work yet! Hope it will be a five soon."
"4485","Pandora","Get it now!","TheMom","October 3, 2015",5,"Great for any music genre. The on-the-go convenience is immeasurable."
"4486","Pandora","Five Stars","Kody Wilkes","June 13, 2016",5,"Great App!!!!"
"4487","Pandora","sounds good on my Amazon","AppFanAtic","January 19, 2016",2,"It's an ok app, sounds good on my Amazon Fire"
"4488","Pandora","Sucks","Sheila Hough","May 30, 2016",1,"Won't let me on."
"4489","Pandora","Pandora","Maxine Fellerer","July 20, 2013",2,"My daughter put this on my kindle and I really don't know what it is and have never used it."
"4490","Pandora","Five Stars","the protected one","June 30, 2016",5,"I love it"
"4491","Pandora","Great reception.","marianne r. keebler","June 26, 2015",5,"Great reception .. Great music variety .. I can use in my car also which is a super plus ."
"4492","Pandora","If you don't have it get it!","katieAnn","June 16, 2014",4,"I quite enjoy it, no complaints :) I especially like listinent to hours of all my favorite songs, without having the same song play over and over like on the radio"
"4493","Pandora","I love this app","mikayla","January 7, 2015",5,"I love this app! Tons of my favorite songs! The only thing is you can only have so many skipped songs. I use this everyday!"
"4494","Pandora","For the music lover","J","June 26, 2014",5,"Pandora is awesome with ads and awesomer for the paid version. I have this app on all of my devices and it works great on Apple and PC alike. Highly recommended."
"4495","Pandora","Five Stars","Amazon Customer","November 30, 2015",5,"Your choice of music anywhere you have your tablet......"
"4496","Pandora","Five Stars","Barbara","June 12, 2016",5,"Love Pandora!"
"4497","Pandora","Five Stars","Debra B","July 22, 2016",5,"nice"
"4498","Pandora","Five Stars","ray corbett","May 3, 2015",5,"Music is great, 15 month old granddaughter listens to 50-60s music and dances her little heart away!!"
"4499","Pandora","Five Stars","Tony S","April 24, 2016",5,"Love this app works well"
"4500","Pandora","won't let me login","tyler","October 29, 2015",1,"It keeps saying that it's not my date of birth and it is broken"
"4501","Pandora","Five Stars","tom flaherty","May 16, 2016",5,"use it all the time"
"4502","Pandora","Love pandora, you can choose any kind of music ...","Sonia","December 7, 2014",5,"Love pandora,you can choose any kind of music it's just fantastic easy to you, I hear every morning that I go to work , excellent"
"4503","Pandora","Five Stars","Laura Stuckey","December 4, 2015",5,"Love my music while working out or working around house"
"4504","Pandora","Five Stars","Bryan blank","February 28, 2016",5,"Love it....best music station around"
"4505","Pandora","Five Stars","Danny E. Iversen","July 17, 2016",5,"Great"
"4506","Pandora","Five Stars","Rose Marie Holliday","March 8, 2016",5,"Enjoy Pandora everyday! 👍👍👍👍😘"
"4507","Pandora","wont work","md","September 4, 2013",1,"I have searched high and low to try and find instructions on how to get it to work on my kindle HD fire but can't find anything.  It loaded find but does give me a menu or at instruction on how to access the music."
"4508","Pandora","Five Stars","Rita","June 29, 2016",5,"I love it"
"4509","Pandora","Five Stars","Amazon Customer","May 7, 2016",5,"always great all ways"
"4510","Pandora","Terrific Idea to listen to favorite tunes","IM4UH","April 18, 2014",5,"Most of what I want to hear is no longer played on mainstream radio and this is a wonderful option"
"4511","Pandora","Five Stars","Michael","July 12, 2016",5,"great!"
"4512","Pandora","Five Stars","Wesley G. Brown","May 29, 2016",5,"Use it every day"
"4513","Pandora","Five Stars","Amazon Customer","June 7, 2016",5,"Yes really did"
"4514","Pandora","I paid for Pandora and it is limited in that ...","Sam","August 31, 2014",5,"I paid for Pandora and it is limited in that you cannot pick your music but it consistently supplies baroque music to our dinner time so I am a fan!"
"4515","Pandora","I love Pandora but comes on better from the computer than ...","Dinah Serritelli","October 6, 2014",3,"I love Pandora but comes on better from the computer than on my Kindle so I am going to stick with the computer to hear my Classic Country..."
"4516","Pandora","Five Stars","Vickie B.","June 24, 2016",5,"Convenient"
"4517","Pandora","Music, maestro!","Georgia","June 3, 2014",5,"This app takes you right to your Pandora program where you can fashion your own radio stations, pick the genre and specific music you'd like to listen to. Very cool."
"4518","Pandora","I love Pandora!!!!!","stephanie","July 9, 2015",5,"I can find the music I like any time. And I can listen to whatever I'm in the mood for."
"4519","Pandora","pandora","Mr. Bill","October 24, 2012",1,"downloaded pandora app onto kindle fire & everything went fine. when i went to open up the app nothing happened. uninstalled app & tried again & even though it was installed still got a frozen screen. frustrated!"
"4520","Pandora","I can't do it!","yolanda serna","January 17, 2016",1,"I can't choose a kind of song it really sucks"
"4521","Pandora","Perfect","Dawn","March 6, 2016",5,"My son loves the Kids Bop Station!"
"4522","Pandora","Five Stars","Swede","May 30, 2015",5,"Great choice for all of us.  Many different types of music and we can all choose our favorites."
"4523","Pandora","Five Stars","J.","February 17, 2016",5,"I just love pandora best stations ever"
"4524","Pandora","Awesome","janet pic","January 1, 2014",5,"I love the ease of the station, the millions of choices for old and new music, the details I have at hand on the song. The only thing I would change is the number of times I can pass in a song."
"4525","Pandora","Its easy to find a station for you","Rebekah","July 9, 2015",5,"Pandora streams almost flawless. Its easy to find a station for you, by artist or song."
"4526","Pandora","Way better apps out there.","Gerry D Pratt","January 25, 2014",1,"The ads are ridiculous. There are apps that do the same thing for free and you don't have to wait for the ads to run."
"4527","Pandora","One Star","Sue Moen","August 1, 2014",1,"I went back to using spotify because I couldn't ask for a song by title."
"4528","Pandora","Love it!!","Melissa Lowery","September 25, 2015",5,"I love Pandora, it's easy to use and I love creating my own stations!!"
"4529","Pandora","Semi happy","Albert Mendoza","April 22, 2016",3,"It seems to crash often."
"4530","Pandora","Five Stars","Jennifer","June 14, 2016",5,"LOVE PANDORA"
"4531","Pandora","So Happy I Found Pandora","Sharon Smiles","July 24, 2014",5,"I love how it learns the songs I like. I was never a big music person because I could never find a good radio station. Now I listen all the time to Pandora"
"4532","Pandora","This is awesome,nothing else like it !","Sean B","January 26, 2013",5,"I'd recommend this to everyone who just want's to listen to what they like.Without all of the other junk in between.Once they get some of your music tastes down,it just keeps getting better.It's straight up awesome,I listen to more and more everyday"
"4533","Pandora","Pandora","Susan Mallett","June 1, 2014",5,"Romantic Classical.  What can I say?  It's the bomb and I highly recommend it.  Pandora makes it easy to find music you like so you can build your own music library."
"4534","Pandora","Pandora Radio app on BlackBerry Passport, get it!","optimo","July 27, 2015",5,"Works great on a BlackBerry Passport, I enjoy music and this app brings that to me."
"4535","Pandora","love it","Brian","February 21, 2016",5,"Pandora rocks, why use anything else."
"4536","Pandora","All the music i love","Amazon Customer","June 1, 2016",5,"Excellent music"
"4537","Pandora","Great Stuff!","Amazon Customer","December 2, 2013",5,"Great stuff!  This is radio as it should be.  The format is exceptional.  The music suggestions are great, and the ability to listen to music without interruption is unique!  Two thumbs up!  Way up!"
"4538","Pandora","Love it","Yvonne Blankenship","April 7, 2014",5,"I love this app, I can take the music I like anywhere I go. I use it to clean house and to work out."
"4539","Pandora","Pandora","Sharon K. Biddle","March 9, 2016",5,"Love Pandora!  I give it 5 stars!"
"4540","Pandora","Two Stars","Kindle Customer","June 18, 2016",2,"Uninstalled"
"4541","Pandora","Any music u want","Amazon Customer","March 13, 2016",5,"Great music. Options are endless"
"4542","Pandora","Good Music","Sarah Letitia Gidden","May 4, 2016",5,"Continuous good mudic"
"4543","Pandora","No better place for music than Pandora","Anna","April 25, 2016",5,"The options are endless"
"4544","Pandora","Five Stars","Eddie G Powers","January 19, 2016",5,"Great love it.  I can pick the music I like."
"4545","Pandora","Pandora","Ethel Young","September 23, 2014",5,"I love Pandora it is a beautiful music streaming system.I can listen to any kind of music just buy the touch of selected another type of music."
"4546","Pandora","Pandora Rules","Mindy9877","December 29, 2013",5,"My kids were so excited to see me download this onto their tablet that they got for Christmas.  It was very easy to download.  We have been listening to all kinds of music.  Well worth getting."
"4547","Pandora","ugh!!","ARose","June 6, 2015",1,"I have to register and when I did it said that they couldn't except me at the time. It was so frustrating!😱"
"4548","Pandora","IN LOVE <3","SroseO","August 12, 2013",5,"I am new to pandora but i am in love!! you can type in almost anything and it will play songs similar to what you put in. then you like or dislike what they play and they customize what songs they add to the playlist."
"4549","Pandora","My kind of Music","Amazon Customer","January 9, 2014",5,"Pandora is simply put AMAZING! I can set my channel that I love (Classic Rock) and let it play All Day! Pandora is Perfect. Just chose what Genre you love, select and let it play for hours!!!"
"4550","Pandora","PANDORA  yay  but must read if broke","hot slice of that247","July 25, 2013",5,"That app but it gives a couple of days or weeks to listen to your personal radio then it give you options listen on your computer or pay then another option was subscribe or rate which I think you had to pay for that two"
"4551","Pandora","amazing","Paige Price","February 6, 2014",5,"Pandora is the best way for me to listen to music and do other things without having to reopen the app and look for another song. They could lighten up on the ads though#frustrated"
"4552","Pandora","One Star","Amazon Customer","June 8, 2016",1,"Couldnt login"
"4553","Pandora","does not work","Gloria W.","March 8, 2016",1,"It will not play for some reason."
"4554","Pandora","Five Stars","Guy R A Sorensen","May 30, 2016",5,"I love Pandora!"
"4555","Pandora","Don't bother!!!!!!!","Teresa","December 27, 2014",1,"This app sucked!!!  Could not get it to open.  Glad it was free so I didn't waste any money.  Will stick to I heart radio!!!"
"4556","Pandora","Five Stars","Dan T","July 4, 2016",5,"Perfect"
"4557","Pandora","You need it!","Michael Richardson","June 12, 2016",5,"You need it!"
"4558","Pandora","Enjoying Pandora for years!!","Amazon Customer","November 25, 2015",4,"I've used Pandora for a long time and think it's great!!"
"4559","Pandora","Good Sounds from Pandora","David Price","June 4, 2014",5,"Very happy with Pandora. Use it frequently and have never been disappointed with their selections staying within my ""like"" parameters. Lots of great oldies!"
"4560","Pandora","app starts but doesn't play music","Christopher","February 28, 2016",1,"Music will not play after app is on"
"4561","Pandora","Five Stars","Debra 612","June 3, 2016",5,"Love it!!!!!!!"
"4562","Pandora","What a great way to listen to the radio","1959Rande","November 25, 2015",5,"My wife just told me about this last summer as I LOVE IT"
"4563","Pandora","Five Stars","Kathryn Ball","May 7, 2016",5,"Excellent free music"
"4564","Pandora","Always a hit 😀","B Moriath","May 29, 2016",5,"Just love it..."
"4565","Pandora","Convenience","idelle eide","September 8, 2015",5,"I like having the selections so easily on hand rather then changing CD' s"
"4566","Pandora","Four Stars","Mildred Edwards","April 19, 2016",4,"I'm pleased with Pandora"
"4567","Pandora","Great format.","Emo Bim","February 5, 2016",5,"I use it nearly every day! Great format."
"4568","Pandora","Five Stars","J. Jake","May 31, 2015",5,"Downloaded this app so I could access Pandora on the Amazon Echo and it has worked flawlessly."
"4569","Pandora","Five Stars","melinda","June 25, 2016",5,"Very good"
"4570","Pandora","Pretty good.","Bryce B.","March 4, 2015",3,"The application freezes a little bit, but closing it and then re opening it normally fixes these issues. Thanks."
"4571","Pandora","Five Stars","Sygie","November 24, 2015",5,"Great to be able to listen to the types of music I like."
"4572","Pandora","One Star","avidreader","January 26, 2016",1,"for some reason it won't take my password."
"4573","Pandora","Five Stars","Jennifer Forbes","June 24, 2016",5,"Fantastic"
"4574","Pandora","Confused","Kris","April 17, 2015",3,"I like it except for when I'm in the middle of a song it'll just suddenly stop playing music altogether"
"4575","Pandora","Everything i want and more","melinda","May 15, 2013",5,"I love 80's freestyle music. I put pandora on and it throws me back to the good ol days where break dancing and having a good time was easy. It plays music i forgot i use to listen to also. I absolutely love it. Can't stop dancing or singing lol"
"4576","Pandora","Great!","Sassenach","March 30, 2014",5,"I like that I can choose music that appeals to me. I can mix all kinds of music. Just getting into it. Anxious to add more artists. Thank you for offering this experience free."
"4577","Pandora","... was playing the Reliant K Holiday station and I loved it! So far I am enjoying the holiday ...","Lisa S.","November 30, 2014",5,"I got it because my daughter was playing the Reliant K Holiday station and I loved it ! So far I am enjoying the holiday music :)"
"4578","Pandora","Five Stars","RENITA MURRAY","March 2, 2016",5,"Pandora is great. A lot of variety"
"4579","Pandora","The amount of ads is ridiculous.","David A. Barker","June 22, 2013",3,"Very nice app that I use all the time on my new Blackberry Q10 because it has a third party app to run it with no ads. Using it on my Kindle Fire is annoying with the constant ads. I'm sure iheart and others are just as good."
"4580","Pandora","Four Stars","Gary Burk","June 6, 2016",4,"limited music"
"4581","Pandora","Five Stars","Ms.Tee","June 6, 2016",5,"LOVE THIS APP"
"4582","Pandora","Pandora","4owl","June 2, 2014",5,"Pandora is one of the great innovations of all-time. From JS Bach to John Denver to Norah Jones and countless others, it's all there. (and the price is great, too!)"
"4583","Pandora","Excellent App.","John H. Kuhl, CPCM","January 28, 2014",5,"The choices of and quality of music is. Fantastic.  I really enjoyed the selections during Christmas.  I am sure I will be happy with Pandora for listening and relaxing for years to come."
"4584","Pandora","Four Stars","Amazon Customer","July 15, 2016",4,"Nice"
"4585","Pandora","Love","bow","December 31, 2013",5,"I love this! I use the baby einstein station for my grandchildren and the enjoy it and often soothes them as they play. I like the classic rock for myself, I rarely turn my radiio on any more."
"4586","Pandora","Five Stars","Donna Towe","September 25, 2015",5,"I don't always listen to music, but when I do, I always use Pandora!!"
"4587","Pandora","Five Stars","Graham Crackers","December 2, 2015",5,"Great choice of music... Good variety too..... Love it"
"4588","Pandora","GREAT!","Linda","December 2, 2015",5,"Love all the songs that I like and can listen anytime!"
"4589","Pandora","Five Stars","R. L. Seggerman","May 1, 2016",5,"It is my music source"
"4590","Pandora","Four Stars","Susan Hodkiewicz","December 2, 2015",4,"So far so good, haven't had much time to listen to it."
"4591","Pandora","This is great as usual","satsfied","January 11, 2014",5,"This is a great app always have been always will be. I don't care what device you have Pandora on. Is going to function to the utmost I had a recommend this to other people it is just great!"
"4592","Pandora","Great way to fix the moment","Benjamin","May 15, 2015",5,"Pandora is a great source for keeping a great ambience, especially when you need to fix the mood."
"4593","Pandora","Five Stars","YOBANNY M.","May 5, 2016",5,"my daughter loves it"
"4594","Pandora","love it","kate ware","May 23, 2016",5,"Love pandora...."
"4595","Pandora","Love it.","Paul K.","June 27, 2016",5,"Love it."
"4596","Pandora","Jango has unlimited song skips","Jeff Thompson","December 9, 2014",1,"WHY would anyone use Pandora----go with Jango.  Jango lets you skip bad songs unlimited, not limited to 3 like the competition."
"4597","Pandora","One Star","Joshua Irwin","June 10, 2016",1,"Too many ads"
"4598","Pandora","Five Stars","terrbear5951","October 22, 2015",5,"Great app. I really love the ability to make your own stations."
"4599","Pandora","Five Stars","cierra taylor","May 9, 2016",5,"Love it great music"
"4600","Pandora","Great app","Carol L Owings","December 20, 2013",4,"I love how quickly I can access Pandora through this app.  No trouble so far easy to log on so I can get the station I want."
"4601","Pandora","Awsom!!","jen","December 30, 2013",5,"Easy to download and easy to use.  I even recommended it to my sister who listens to it every day.  You get to listen to what you want to hear instead of what someone else wants you to hear!!!"
"4602","Pandora","Loving It!","Andrea Webster","March 6, 2014",4,"Pandora has all of my favorite singers right at my fingertips! There are many singers and songs roo choose from. The only thing I don't like are the interruptions from advertisers."
"4603","Pandora","Five Stars","jim smith","May 22, 2016",5,"Great selections"
"4604","Pandora","GREAT APP","Maximo","April 25, 2016",5,"GREAT APP...GET IT NOW"
"4605","Pandora","Four Stars","Laura","June 17, 2016",4,"More skips"
"4606","Pandora","It's a love/hate relationship","Kenya","January 9, 2014",3,"87% of the time it closes before it even starts. Then I choose it again, and it opens. And now it doesn't even  make it past the load screen sometimes until I turn off my Kindle and back on."
"4607","Pandora","love this app.","Linda Coffland","July 16, 2015",5,"Better music , then Sirius radio and free too I drop Sirius not paying for that junk"
"4608","Pandora","Five Stars","Mina Gonzales","January 23, 2016",5,"Nice way to customize your favorite music."
"4609","Pandora","Five Stars","Erika","April 20, 2016",5,"very nice and very good"
"4610","Pandora","Listen to music of your choice","anders","March 17, 2016",5,"works well.Not many ads."
"4611","Pandora","Another great free App","Ronald L. McClaren","October 12, 2014",5,"Another great free App. Music of your choice all the time you are doing anything else on your tablet or phone. Don't miss out on this one."
"4612","Pandora","Five Stars","cindy moschiano","January 23, 2016",5,"I love being able to make my own stations!"
"4613","Pandora","One Star","Amazon Customer","May 3, 2016",1,"can't access pandora"
"4614","Pandora","Five Stars","G.A.","November 7, 2015",5,"Let's you listen to music on my fire like any other device."
"4615","Pandora","The Pleasure Of Good Music...Pandora","Nora","July 5, 2014",4,"I have listened to Pandora music for over a year now, and I have enjoyed the freedom and variety of music offered through this app. It syncs well with my laptop and I know that it keeps a record of all my favorite ""thumbs up"" songs. I have appreciated the fact that the advertising on the app is not all intrusive, but is displayed in a small box in the center while the music plays on.My only negative, is that my music choice while enjoyable will tend to repeat itself more frequently after listening for a few days. The variety is limited and repetitive because it is free, but otherwise it is a pleasure to listen to Pandora. I believe it is worthwhile to invest in the paid version which offers more choices to those who can afford it."
"4616","Pandora","Five Stars","Kindle Customer","February 20, 2016",5,"It's an App, it is for Pandora. That's what it does."
"4617","Pandora","I love it!","Alexander Sloan","June 19, 2014",5,"No other free music system let's you choose only the music that you like.  It's something I have on all my electronics from TV to smart phone and I use them all"
"4618","Pandora","Five Stars","suzanne sajona","June 29, 2016",5,"Love it"
"4619","Pandora","Five Stars","kamilah l berry","June 29, 2016",5,"Awesome"
"4620","Pandora","Five Stars","steve crawford","February 9, 2016",5,"Wonderful website for selective music."
"4621","Pandora","It only gets better","Ron Texas","January 7, 2014",5,"I have used this software for years.  I enjoy listening to music in many genre and have my favorite artists and Pandora has consistently gotten better over the years. I am very appreciative."
"4622","Pandora","Pandora","a person","March 1, 2013",5,"Pandora plays all the right songs you want, always the genre you want. The only bad thing I have to say about it is that there are adds almost every three songs! But, overall if you are a person who likes music I definitely recommend Pandora!"
"4623","Pandora","Great free listening device","MJ","May 2, 2014",5,"Great app.  I have been using Pandora since before there were apps and highly recommend it.  Great features in place and modifications to make it better keep popping up."
"4624","Pandora","Five Stars","Bill","March 29, 2016",5,"The wife and I love Pandora"
"4625","Pandora","Versitile app","cheryl sandquist","January 13, 2013",4,"Not real pleased in January as it is still playing Christmas music.  I am able to receive this on my computer, my Droid and my Kindle which is prodigious.  Remember you can only skip forward 6 songs per hour.  It allows you to like or dislike a song"
"4626","Pandora","Three Stars","Cheap Charley","March 29, 2016",3,"Tunes tunes and more tunes."
"4627","Pandora","Five Stars","Brian Rogers","April 23, 2016",5,"Use it all the time!!!"
"4628","Pandora","ease and easy.","VICKY","June 13, 2014",5,"Great personalized radio. Love the options and variety without interruption. So easy to find a theme, change when your mood changes and return when you're ready."
"4629","Pandora","Love smooth jazz!","Graciela Steinway","May 22, 2013",4,"What is not to like if you can listen to your favorite type of music.  Wish they could give you more free time on your kindles.  40 hours just not enough and can't justify the extra cost for more, when listening to radio is free."
"4630","Pandora","Works on Roku, not on Table","me1960","April 17, 2014",3,"Try as I might, this app does not work on my Toshiba Thrive 10 tablet ... However, I use it on my Roku boxes and LOVE it!"
"4631","Pandora","NO Thanks,,,, not impressed.","Dan","March 29, 2016",1,"NO Thanks,,,,not impressed."
"4632","Pandora","Love how easy it is to connect and make music ...","Richard Springer","March 18, 2015",5,"Love how easy it is to connect and make music choises.  works great for me and I don,t mind the commercials."
"4633","Pandora","Pandora is great. You can listen to already established stations and ...","Doug","January 5, 2015",5,"Pandora is great.  You can listen to already established stations and build your own station with all you favorite music."
"4634","Pandora","Five Stars","Julie","February 4, 2016",5,"I love it! I listen to it all the time!"
"4635","Pandora","read this","SRS INDUSTRIES","September 13, 2013",5,"Okay so like I love music right and pandora is the beast app it's so awesome it gives you lyrics and the  song and the artist background  it the best everyone buy th s app now's it's the best like ever okay bye"
"4636","Pandora","totally enjoy this mjusic","jan","February 3, 2014",5,"I have several ""stations"" and pick the one I am in the mood for or start a new one. I like the choices they make, and if I don't---poof, it is gone. So, I never get tired of it."
"4637","Pandora","Musical Companion","Larry M. Connelly","March 2, 2016",5,"It's there for me whenever I ask."
"4638","Pandora","Let's you be the DJ","KevinW42","October 30, 2013",4,"Control your own music by setting up stations based on the types of singers you like. Separate genre's by station's of your own and even access music from other countries without having to travel there."
"4639","Pandora","Four Stars","Amazon Customer","December 3, 2015",4,"Love it got all the gospel songs I love. Thank you 😊"
"4640","Pandora","Five Stars","Larry Kagle","March 2, 2016",5,"Great... Better stations than xm."
"4641","Pandora","Five Stars","Mike Battista","June 28, 2016",5,"Met all"
"4642","Pandora","Best app ever","May","April 26, 2015",5,"I love this app Pandora because it can play whatever songs you want it to play and plays cool songs."
"4643","Pandora","Five Stars","dgmlive2work","May 6, 2016",5,"enjoy it very much!"
"4644","Pandora","awesome","Kindle Customer","May 4, 2014",5,"totally enjoy listing ti MY music.can hear all my old favorites and find new ones .pandora is very enjoyable totally ."
"4645","Pandora","Five Stars","V","June 28, 2016",5,"love it"
"4646","Pandora","Pandora makes my exercise fun!","Kathy Garcia","August 24, 2015",5,"I love walking my dog for our daily walk and listen to my Pandora stations!"
"4647","Pandora","The music I love.","LS","September 25, 2015",5,"I love all the music!  All the songs I want to hear. Oldies and new."
"4648","Pandora","surprisingly good!","Amazon Customer","May 6, 2014",4,"love streaming music...would prefer it without ads...but better than regular radio.  love choosing my own music.  wish it came with a ""dummies"" instruction book"
"4649","Pandora","but it's awesome.","Kirk","February 20, 2015",5,"I don't know who this rating would help since I can't imagine anyone not knowing about Pandora, but it's awesome."
"4650","Pandora","Five Stars","Oscar Sanders","January 20, 2016",5,"Excellent variety. I'm very happy with it."
"4651","Pandora","Five Stars","loretta novotny","June 27, 2016",5,"Love it"
"4652","Pandora","As advertised","Jacob Gunter","December 24, 2014",4,"works just as well as all the other platforms. I wish it wouldn't stop so often but that is why they have the paid version."
"4653","Pandora","Five Stars","Dr. Brida A. Coates","June 18, 2016",5,"Love this"
"4654","Pandora","Five Stars","MissMikey","October 29, 2015",5,"Great music"
"4655","Pandora","One Star","Amazon Customer","May 31, 2016",1,"would not run"
"4656","Pandora","Super Music Source","DOC3","January 26, 2014",5,"Great selection, great optional media to play the music on, and the portability is the most fantastic element. You can have it with you wherever you are, home car, office, beach,,......."
"4657","Pandora","Five Stars","stone","December 28, 2015",5,"i love oldies sam cook Otis redding and others."
"4658","Pandora","Five Stars","Amazon Customer","May 9, 2016",5,"Plays what I like."
"4659","Pandora","best app","Christie Flores","May 31, 2014",5,"This app is the best thing since sliced bread!Love all the different music you can listen to!I think everyone should this on every electronic they own!"
