"","prod","title","author","date","stars","comments"
"2807","Amazon","five stars","A. Deborah Silver","September 8, 2017",5,"access to music i would not have "
"2808","Amazon","three stars","Mr.Movie","February 28, 2017",3,"needs to add more of a selection "
"2809","Amazon","five stars","lindsey smock","August 10, 2017",5,"i absolutely love it any song i want right at my fingertips "
"2810","Amazon","great i can find any song and the music","Monica R. Brown","December 20, 2016",5,"great i can find any song and the music quality is awesome "
"2811","Amazon","wish app worked on windows phone","Ken","January 28, 2017",3,"works good on tablet does not work with windows phone "
"2812","Amazon","no kindle workee","lou.boy","July 20, 2014",1,"amazon streaming music does not work on my kindle and you cant download the app ive tried the mp3 app on my android its more trouble than its worth no sdcard so i sideload or use dropbox no app at all for my windows phone i don t think they get it "
"2813","Amazon","but so far i m really happy i like being able to use my phone","Lisa Hunts","February 2, 2016",5,"only had it for a short time but so far i m really happy i like being able to use my phone if i m out in the field to listen to music "
"2814","Amazon","very happy","G. Loguidice","December 23, 2014",4,"this service streams well and is very quick if they have the artists you like on prime your in good shape i have been fortunate so far as a lot of my favorites have been free all things considered a great service so far "
"2815","Amazon","four stars","ELSON","October 30, 2014",4,"nice"
"2816","Amazon","all my favorites all part of prime","Michael Witherington","October 2, 2016",5,"all of my favorite music commercial free and all part of my prime membership "
"2817","Amazon","easy and i like the free sons","Kathryn","June 26, 2014",5,"i like how easy this is to use with my android the free music is awesome especially some of the playlists; i was introduced to new beautiful music through some of those i would definitely recommend it to a friend "
"2818","Amazon","five stars","Reynaldo R. Reina","November 23, 2016",5,"love the music app the only issue i have is my data plan limits "
"2819","Amazon","three stars","Ben Franz","August 18, 2015",3,"fast and easy but missing some very important and/or new artists "
"2820","Amazon","absolutely love it the selection i d great vwand","Dennis Tomlin","November 14, 2014",5,"absolutely love it the selection i d great vwand easy to use the prime radio station has turned me on to artist and songs i had never heard and ended creating playlist to play on all of my devices great new service "
"2821","Amazon","works well","Lawrence Harris","July 31, 2015",5,"great app love that with prime you can listen to a bunch of free music"
"2822","Amazon","terrible app","Benjamin","November 23, 2014",1,"this app shows it has been downloading one song for 1 5 hrs as you can see i can be very patient preson but this is rediculious i will try later when i have more time to call technical support and have 10 3 blackberry software "
"2823","Amazon","horrible","Whitney","June 14, 2015",2,"drained my phones battery always on used up 2gb data by itself in the span of an hour music is hard to get transfered over to it even when bought from the website really not pleased"
"2824","Amazon","five stars","Matthew Trigger","September 5, 2017",5,"great"
"2825","Amazon","five stars","ymt7765","April 19, 2016",5,"there s so much to choose from it s almost overwhelming i m enjoying the variety of genres available to listen to "
"2826","Amazon","five stars","Ralph","December 12, 2016",5,"great sounds more than i can ever listen to life is good "
"2827","Amazon","awesome music","ralph","May 30, 2015",5,"i love the music it s non stop no commercial if u are looking for music this is the place to be i listen to this at home in my car and at work it s great i give it five stars all the way"
"2828","Amazon","needs work","Ivan Garcia","November 7, 2014",1,"honestly app is difficult to navigate no good music available needs some major work needs at least some new music integration between links very slow i use raphsody pandora and slacker this ranks below all of them for now "
"2829","Amazon","slow but sure","Jim","September 6, 2015",3,"slow to load but very convenient i do have a large collection to load but amazon tech service said that s not the reason it s slow they did not say what is the cause "
"2830","Amazon","simple user friendly","Lester","August 15, 2015",5,"i prefer buying my android tracks here because there s no confusion about downloading what you purchase it s a simple user friendly app i come back to time and time again "
"2831","Amazon","needs user profiles for better recommendations to family members","Matt Brummett","May 11, 2015",4,"it s a great service don t get me wrong but it would be greater if we could create separate user profiles so a parent could see their recommendations and a kid could see theirs as an example "
"2832","Amazon","is it costing me money so far it s great i don t know if it s free though","Rene Blanpied","August 2, 2017",5,"i really like it but is it costing me money???"
"2833","Amazon","i love it","Rick Standifer","October 2, 2016",5,"i have this on my samsung galaxy s7 edge and i use it almost daily i love it "
"2834","Amazon","its a okay option","Bradley","February 4, 2016",3,"some of the functions were difficult to learn to use okay now that i am use to it missing lots of music i had wished would be there"
"2835","Amazon","i was not happy with prime","Karyn Lewis","April 12, 2016",1,"i was not happy with prime downloaded a song and it never showed up on my list never found it deleted prime "
"2836","Amazon","one star","Amazon Customer","December 24, 2016",1,"i dont recall ordering this i didont or will not be using it"
"2837","Amazon","good start but still needs some improvement","S. Martin","August 1, 2014",4,"it s nice that a lot of music is free but even with the download feature you can t play the downloaded music with other players that you may like better the phone use to not be able to sleep while playing music but they fixed that in a recent update "
"2838","Amazon","crashes and reboots phone","Felicia","March 25, 2017",1,"useless the app crashes and restarts my phone every time i try to fast forward a song using on my samsung gs5 "
"2839","Amazon","one star","Gene Hutchins","September 10, 2016",1,"well i pay for amazon prime and can not use the player keeps giving me error codes"
"2840","Amazon","five stars","Robinson","September 21, 2017",5,"cool"
"2841","Amazon","five stars","Kathy hanes","August 10, 2015",5,"great music when i want to hear it not when the station wants me to"
"2842","Amazon","does not work error 181","jed davis","November 21, 2016",1,"it would be nice if you people would have something that did work "
"2843","Amazon","music","Bobbie J Spaulding","July 18, 2016",5,"i love music especially when out sailing i take the bluetooth speaker and just go that s great"
"2844","Amazon","five stars","Penny j.","August 22, 2016",5,"amazon is doing great at keeping the music coming with all varieties keep em comibg "
"2845","Amazon","i love it i have not found if favorite station","Alphazu","August 2, 2016",4,"i love it i have not found if favorite station scan be created per pandora if so 5 star "
"2846","Amazon","i love my amazon music involvement","Romie Clark Smith","March 3, 2016",5,"i love my amazon music involvement utilization of my amazon cloud and the prime music program is terrific i am so enjoying "
"2847","Amazon","prime is great","Deb Cayer","December 2, 2015",5,"prime is amazing love not having to drive 30 or more miles to buy stuff we live is a small rural town free shipping and fast delivery yay 😀"
"2848","Amazon","this is does not meet amazon standards","Joseph Cherner","March 15, 2016",1,"i wanted so much to use amazon for everything related to music but this app is horrible and tech support is horrible too "
"2849","Amazon","one star","Patricia Locey","October 17, 2017",1,"i was never able to use it kept giving me an error message"
"2850","Amazon","five stars","Sheila Buchberger","February 19, 2017",5,"love the fact i could purchase inserts for my ugg slippers "
"2851","Amazon","four stars","Matt vardaro","July 30, 2016",4,"so far i love it doesnt have some soundtracks or alot of kiss music but im impressed so far"
"2852","Amazon","new app incompatible with sony z3","RB","November 29, 2014",2,"this app is not compatible i downloaded it but it won t play any music i have to save the music from amazon music to my phone and play it on the phones music player very disappointed this phone is not old it s new in 2014 "
"2853","Amazon","one app you must have","Richard","March 30, 2015",5,"i just love this app works great on my android phones i just wish they made one for my windows phone "
"2854","Amazon","awesome","Trish","November 2, 2016",5,"so easy to use and has sooo many songs to listen to i am loving it "
"2855","Amazon","great music app","Sheila Lopez","July 22, 2015",5,"i love the different stations i can listen to so conveniently "
"2856","Amazon","google play much better","mark morrison","April 21, 2015",1,"can t stream music from the cloud unlees you uninstall and reinstall the app talked with tech support a few times they have no explanation i stream from several other places and have no problems "
"2857","Amazon","prime music allows free cloud storage which is simply awesome great for this memorial day cookout","Charles Ridley","May 30, 2016",5,"amazon prime music allows free cloud storage which is simply awesome great for this memorial day cookout "
"2858","Amazon","okay fine however then the app says it can make","Irretti","February 23, 2015",1,"i don t care for this at all i was interested but when i wanted to listen to a song it wanted me to download an app okay fine however then the app says it can make all these changes to my phone not okay "
"2859","Amazon","two stars","Johan Schaeffer","November 9, 2016",2,"wanted me to provide credit card details before even getting started"
"2860","Amazon","wow","Melissa Stewart","September 22, 2014",3,"this app started out okay for my purpose i bought the music it went to the app and from there i was able to download it down to my phones music player until after a couple of hours of getting music now none of my purchases go threw "
"2861","Amazon","music","joanie","November 30, 2016",5,"i love listening to the amazon music i listen all day at work "
"2862","Amazon","great music","Pegster80","April 19, 2016",5,"i bluetooth my music to a speaker outside and it is continual play and i can select genres for a variety of people "
"2863","Amazon","all the music you can use","james walsh","August 17, 2015",4,"i also have rhapsody and in my opinion amazon music is superior "
"2864","Amazon","music to enjoy any where any time","PopsVC","February 15, 2016",5,"fantastic way to access music for any occasion any where mostly use in background when visiting mother at assisted living home "
"2865","Amazon","it s nice having a library","Marlo","April 23, 2015",4,"it s nice having a library great being able to put things i like directly into it the playlist are lacking in my opinion but that could easily be remedied if i took the time into making my own "
"2866","Amazon","it could be eaisier to use and the interface it s not that good","SamuelS","August 13, 2016",5,"easy to use but i wish the interface was easier and friendly to use as it is really ugly"
"2867","Amazon","i don t need another music player i just want","S. Moretto","September 23, 2014",1,"i don t need another music player i just want to download my music onto my devices and play it i do not need or want to be connected to any cloud "
"2868","Amazon","five stars","Amazon Customer","July 18, 2017",5,"better than pandora hands down"
"2869","Amazon","five stars","Amazon Customer","February 10, 2017",5,"great way to get all your music without spending a fortune"
"2870","Amazon","limited selections","Pamela","January 30, 2017",3,"on many occasions the music of my choice was not available"
"2871","Amazon","get this to use in your vehicle","Amazon Customer","January 30, 2017",5,"excellent app and very easy to use great music selection "
"2872","Amazon","this is awesome","Kristen Maglione","June 11, 2015",5,"this is awesome i m finding so many cool lullabies to put my baby to sleep that i never would have found otherwise i just wish the searches in the app gave more than 25 results "
"2873","Amazon","i love it","Niki","April 3, 2015",5,"this is such an awesome perk of a prime membership there s so much music to choose from and the best part is you dont have to pay anything extra its all included as part of your prime membership "
"2874","Amazon","great customer service","C. Martinez","February 9, 2016",5,"item delivered on time was as described great customer service i would definitely buy again and i would recommend to my friends"
"2875","Amazon","i love amazon music","mamele peterson","March 1, 2016",5,"i love amazon music only complaint is that there isnt too many new releases uploaded but i love the selection they do have"
"2876","Amazon","a lot of music","Cat","December 22, 2015",5,"i ve decided to look up all my old vinyl favorites added so many to my playlist now when i want to fall asleep i put on my favorite songs "
"2877","Amazon","prime members dream","Amazon Customer","May 16, 2016",5,"second greatest part of prime you get to listen to a lot of music commercial free so much to choose from"
"2878","Amazon","not compatible","SamsungNewby","October 8, 2013",3,"had issues with poor reception on lg phone now incompatible with samsung phone frustration now amazon account still reflects lg phone and won t update with new samsung info more frustration now i can access music from cloud but only on pc then must transfer more frustration and irritation "
"2879","Amazon","i would like to see a guide to explain what is the","Amazon Customer","May 24, 2016",2,"new to amazon music i would like to see a guide to explain what is the difference between all the options"
"2880","Amazon","i like","Beth A Wilson","September 6, 2014",4,"i really enjoy the playlist options and just need more time to learn how to navigate the site faster i m not very savvy about this kind of site my only regret is not downloading the app sooner "
"2881","Amazon","seriously ditch sirius","Mark Edward Brown","September 6, 2014",5,"i ditched my sirius subscription in favor of this i believe i made an excellent choice now i get to choose the music i listen to with the added benefit of being able watch movies for free and have amazonprime purchases shipped to me free "
"2882","Amazon","convenience","MLW","December 3, 2015",5,"love this easy listening i can listen to baby different genre s all in one sitting within my library is 3 more convenient them my xm radio 😄"
"2883","Amazon","you can do better amazon google play is much better","Robert Kuenning","February 20, 2015",2,"some free music confusing trying to negotiate back to your choices and selections constantly interrupted by attempts to sell totally unwanted music you can do better amazon google play is much better "
"2884","Amazon","five stars","Amazon Customer","May 3, 2017",5,"i love this use it daily "
"2885","Amazon","i guess since it s free","James M. Gilliam","February 5, 2016",3,"a lot of the music is outdated or is just not losted i can hear numerous of the new tracks on the radio 2 weeks before "
"2886","Amazon","four stars","Adee","October 12, 2016",4,"i did not dislike the music i think it new more update songs and artists "
"2887","Amazon","when accessing the app on my ipod it can be","monique","August 1, 2015",3,"when accessing the app on my ipod it can be rather difficult to do then i can not search for a lot of artist on through there as well up date the app or change it "
"2888","Amazon","has a few glitches which makes it force close","Homeschooling Mommy","July 8, 2016",3,"has a few glitches which makes it force close if it was fixed i would give it a higher rating "
"2889","Amazon","i love it","Jason Thompson","June 15, 2015",5,"wow just wowi think there might be an actual person behind the song selections my own playlistssongs from the whole amazonian jungle to build from i love it "
"2890","Amazon","yay free music","Brett","July 13, 2015",4,"i do like the free music that comes with prime but this app feels a bit buggy and kind of slow also the selection of prime music is not very good but i guess that s expected "
"2891","Amazon","your kind of music for free","Iris Wilson","February 17, 2016",5,"prime music is definitely a great place to find what you are looking for and so many of my favorite artists and music is there "
"2892","Amazon","five stars","Vet","August 12, 2017",5,"great music app"
"2893","Amazon","loving my playlist","cyn","October 22, 2015",5,"i am really enjoying my play list the song selections are great with various choices download streaming from the bluetooth and listening thru the radio "
"2894","Amazon","just what i wanted","T. M. Gilchrist","March 15, 2014",5,"i have been looking for an app where i can purchase the music i like so i can download it to my galaxy 4 this was the app that i could do that with also any music that i buy is stored in my amazon cloud player and it doesn t get any better than that love this app "
"2895","Amazon","i wish i could go back to the old app","Richie","November 2, 2016",4,"i use to love this app and then it updated and i keep having issues with it when i am playing offline it keeps stopping and telling me it can t connect to the internet and if i shut the app down it doesn t remember what i was playing so i have to start my play list over i wish i could go back to the old app "
"2896","Amazon","almost perfect","Keplov","March 8, 2017",4,"i love this app my only issue is songs being available and then poof pay only "
"2897","Amazon","easy to navigate","Kenneth Turner","November 7, 2015",4,"easy to navigate good songs no adds great overall music app had to subtract a star because closing the app completely can be a little frustrating "
"2898","Amazon","best music store","Luis A. Perez","September 29, 2011",5,"i love this store ever since i left itunes a couple of years ago because itunes had only protected songs and could not use it on my other mp3 devices thanks to amazon mp3 i have never gone back and all there songs are high quality and also has a large library of songs this app easily allows you to buy and download songs very quickly and any other songs you have stored on the amazon cloud is also accessible thru this app "
"2899","Amazon","jamming your way","Michael Cast","December 3, 2013",5,"this is the best way to play your favorite tunes with or without wifi you buy your music you download if you want it on your device for anytime anyplace listening or you can leave your tunes safe in the cloud so it does not take up any storage you start the wireless and listen that way either way the selection is nearly infinite all the old classics to the newest hits and best of all; no commercials and you don t have to listen to anything except what you want to hear for listening on your phone or tablet this is the real deal no hidden fees no upgrades just straight out jamming your way "
"2900","Amazon","very good","ErwinKennedy","December 3, 2015",5,"i really like this music service pretty good library and no adds it allows me to download to sd card which is great great addition for prime "
"2901","Amazon","five stars","Deborah","June 6, 2015",5,"love it "
"2902","Amazon","but i do like the selection of music and themes","Rachel Willard","August 1, 2016",3,"have not used this as much as i should but i do like the selection of music and themes "
"2903","Amazon","didn t realize","GingersStar","June 20, 2013",4,"when i ordered this app i thought it was compatible with my kindle fire hd unfortunately it wasn t none the less to my surprise it works great on my smart phone the loss of one star is for not being compatible with my kindle fire i do recommend this app for any smart phone with the android operating system :)"
"2904","Amazon","unlike pandora i have to waste time creating my own stations and hence never get","Edward Tj Gerety III","November 2, 2015",2,"amazon music does not create a radio feel unlike pandora i have to waste time creating my own stations and hence never get a chance to find new music "
"2905","Amazon","average amount of music available seems that all popular","peskyserpent","March 7, 2016",4,"average amount of music available seems that all popular new music still needs to be purchased in order to listen to it "
"2906","Amazon","one star","Luis Vázquez","February 27, 2016",1,"there is no variety for prime members "
"2907","Amazon","best music service around","BRITTANY ","August 8, 2016",5,"live amazon music wide variety of selections can even download albums my new go to "
"2908","Amazon","five stars","Roni","October 8, 2017",5,"the best streaming music i used"
"2909","Amazon","five stars","kelli may","May 2, 2017",5,"awesome music app no issues what so ever "
"2910","Amazon","nice","Michael","January 3, 2017",5,"works great i forgot i even had a library started here "
"2911","Amazon","but still good","Amazon Customer","January 7, 2017",4,"doesn t have as much music as i thought but still good "
"2912","Amazon","so so","Glenn S. Capron","January 19, 2017",3,"the mobile app stops playing requiring numerous restarts"
"2913","Amazon","three stars","Nicole Austin","November 23, 2015",3,"needs work on being user friendly"
"2914","Amazon","nice app for those that carry many phones","S. C.","August 16, 2011",5,"it s not all that sophisticated of an app but it serves the purpose but it works great for me because i use several phones and it s nice to have my music with me whenever i want to play them best part of it is i don t have to load down the already limited memory of my phones with the entire library i can just stream the playlist that i want to listen to "
"2915","Amazon","everything i need","Jonathan Pendley","August 23, 2017",5,"love this app "
"2916","Amazon","taking your music with you","Irish Melody","June 16, 2013",5,"i love the idea of mp3 music available at home or on the go if you love music like i do it s so great to have it available on my smart phone to practice dance steps to share the song with someone someone special or just for a personal memory i didn t know how enjoyable this part of music could be "
"2917","Amazon","befuddled","francine S.","April 10, 2015",2,"i don t even understand why i would need a music app on my kindle it should just register my prime account on the music tab no matter though because the app won t even install onto my tablet smh"
"2918","Amazon","huh?","mw","December 8, 2015",1,"what the hell is this? a specific recording? any of them? the music app on android??? i ve never played any music via amazon sooooo "
"2919","Amazon","do not like","isomoody","May 23, 2015",1,"doesnt stream can only use it at home and does not work all the time at home either"
"2920","Amazon","great music","Shaynna May","November 21, 2015",5,"pandora and iheart have nothing on amazon prime music music is new you can create your kwn playlists and cloud library stations are amazing "
"2921","Amazon","i love amazon music there is such a giant selection of","marie larose","May 20, 2016",5,"i love amazon music there is such a giant selection of all kind of music that will please any music lover"
"2922","Amazon","i love that since i have a subscription i do not","Amazon Customer","February 3, 2016",5,"i love that since i have a subscription i do not have to pay for most songs that are on prime i just add them to my song list :)"
"2923","Amazon","nice app","C2morrow","January 2, 2014",5,"this is a nice and easy way to listen to your music the interface is simple to use and is a must use for your daily music needs "
"2924","Amazon","i love this","Courtney Awokoya","April 28, 2016",5,"loved receiving my music instantly i can download it to my comp listen to it from my phone or stream online"
"2925","Amazon","eh","Y. Garcia-Key","January 2, 2015",3,"i would love to give it more but i have to honest it s not consistent it takes time to upload or start up and there is no smooth transition between songs i like the ease of buying the music but it slow "
"2926","Amazon","love amazon prime music","Jaime Escamilla","May 8, 2016",5,"love amazon prime music as there are no commercials unlike those other music apps this is my go to music app "
"2927","Amazon","i have enjoyed using this app","Anna Zadow`","June 26, 2015",5,"i have enjoyed using this app i have the sirius app also in the gym sirius does not always work amazon music seems to come in at all times with little service interruption "
"2928","Amazon","five stars","Aleks","August 10, 2015",5,"good selection easy to use format unlimited skips with prime "
"2929","Amazon","so far so good","Thrysca","January 28, 2016",5,"it works great but when i installed my virus protection warned me saying some type of infection push ads i think it was please fix"
"2930","Amazon","i love amazon music","Turd Fergusson","September 28, 2015",5,"love it easy to use and lots of great free music i love amazon prime and would have it if it didn t come with amazon music so this really sweetens the pot "
"2931","Amazon","five stars","Amanda L Wilson","November 21, 2016",5,"love streaming my amazon prime music no longer need my sirius"
"2932","Amazon","easy to use and great for offline or radio style","Amazon Customer","March 29, 2016",5,"easy to use and great for offline or radio style music just need more recently released songs but over all fantastic"
"2933","Amazon","wasn t my idea","John R.","November 12, 2016",3,"i still don t know why i have this but it hasn t hurt anything "
"2934","Amazon","a great site","Cathy K.","October 17, 2017",4,"easy to use and find it he music you like"
"2935","Amazon","great service thank you amazon","Lamar","May 1, 2017",5,"splendid superior to pandora and spotify"
"2936","Amazon","nice","Bob","December 22, 2016",4,"i like it just wish the album s wouldn t disappear "
"2937","Amazon","five stars","KK","January 17, 2017",5,"recommendations for the music selection are on point "
"2938","Amazon","i enjoy playing all my favorites","Deirdre","January 18, 2017",5,"i use it in the car i enjoy playing all my favorites "
"2939","Amazon","four stars","Amazon Customer","January 31, 2017",4,"a decent music service with a varied selection of music"
"2940","Amazon","five stars","casegovia","January 16, 2017",5,"pay the money for music unlimited you won t regret it "
"2941","Amazon","it s great to have a song pop in to your head","KSB615","February 4, 2016",4,"it s fabulous a space taker for sure but other than that it s great to have a song pop in to your head and voila there it is "
"2942","Amazon","amazon music","Daniel W. Davids","October 22, 2015",4,"it is pretty nice the down side is you have to have coverage or the music won t play it is not downloaded to your phone but rather streamed through it "
"2943","Amazon","four stars","Daniel Gonzalez","July 20, 2017",4,"very good mix"
"2944","Amazon","amazon mp3","Hank","March 12, 2013",5,"this is something i really enjoy i don t listen all the time but there are many occasions when i just want to listen to my own favorites i like it that i can listen to my music with my smart phone i can see the day coming when i don t care to even have a cd i like the convenience and the simplicity of pulling my music from the cloud "
"2945","Amazon","it is ok","The Spud Man","June 15, 2014",3,"the music selection has a fair number that i like but the biggest drawback for me is the app for my android tablet it has no shuffle play within a disc and no shuffle play across discs i was hoping for a mini radio station with only my chosen artists "
"2946","Amazon","lovin it","LUCIOUS G. BUGGS IV","June 29, 2015",4,"lovin it"
"2947","Amazon","love listening to all the great music amazon has","Amazon Customer","November 24, 2015",5,"love listening to all the great music amazon has so convenient when you are on the go all the time just to use the app for the hits you love "
"2948","Amazon","pandora what?","Jesse Watson","July 30, 2015",5,"this thing is awesome so much better than pandora and free "
"2949","Amazon","great","Davis","May 31, 2016",5,"i think it s better then all other servicessimple to work with for selecting songs and stations"
"2950","Amazon","five stars","frankie","June 30, 2016",5,"love the ability to try out music i wouldn t otherwise pay for expanding many taste in music "
"2951","Amazon","first couple days i liked it after that i don t know what happened to","Just Me","December 11, 2014",2,"first couple days i liked it after that i don t know what happened to my music i don t know what happened it disappeared off my phone but i don t need i didn t like when i played music that it would cut out their songs"
"2952","Amazon","five stars","Amazon Customer","October 20, 2016",5,"met and exceeded expectations delivery was quick and free for prime"
"2953","Amazon","three stars","EliRex","February 1, 2017",3,"im still testing this app so far its keeping me busy "
"2954","Amazon","five stars","Amazon Customer","September 10, 2017",5,"great music love the selections for any mood your in "
"2955","Amazon","five stars","Amazon Customer","January 12, 2017",5,"easy to use wide variety of music i love this app "
"2956","Amazon","i see if you want good music you have to pay","MargaretDegnan","April 30, 2016",1,"it doesn t have enough music a lot are not the original artist i see if you want good music you have to pay "
"2957","Amazon","five stars","John s Morgado","December 7, 2016",5,"great app keep it up amazon can wait to see whats next "
"2958","Amazon","great deal wish it hadn t taken me so long","Amazon Customer","October 22, 2015",5,"great deal wish it hadn t taken me so long to actually try it i have the greatest playlist ever and i didn t pay anything extra for it "
"2959","Amazon","five stars","Victor Bernales","May 11, 2017",5,"like it "
"2960","Amazon","failure","Amazon admirer","December 5, 2016",1,"can t install on my phone and can t get music i paid for "
"2961","Amazon","bluetooth connectivity doesn t work","Ken","November 7, 2015",2,"when trying to play anything from my library over bluetooth in my truck songs just stop playing no problem steaming music with other apps though "
"2962","Amazon","what a deal","Amazon Customer","April 19, 2016",5,"love that i can access even more music now and all for such a good deal "
"2963","Amazon","great app","Justin G. Vason","November 26, 2016",5,"this application works great and downloads your music fast "
"2964","Amazon","better than expected","PyroSwardsman","September 27, 2016",4,"pretty solid i love the follow along lyrics feature on some of the songs"
"2965","Amazon","music on the go","CEW","June 23, 2014",5,"i added it to my samsung phone and now can listen anywhere just wish i could figure out how to get something like this on my kindle i know there is a way but can t figure it out yet managing the music on amazon prime on my home computer is a snap "
"2966","Amazon","five stars","john speidel","November 25, 2016",5,"great service saves all my purchases got future downloads "
"2967","Amazon","i would like it better if i could figure out how to","Amazon Customer","July 5, 2015",4,"i would like it better if i could figure out how to set parental controls my kids listen and we are constantly having to skip past explicit songs need a way to block them "
"2968","Amazon","good selection of music","CMB","November 20, 2016",4,"difficult to use on kindle good selection of music though"
"2969","Amazon","five stars","Amazon Customer","September 25, 2016",5,"great connection use friendly favorite time to use isv as the the gym "
"2970","Amazon","swell","john","April 30, 2016",5,"i didn t know it cost 99 00 i assumed it was free until it got shut down the music stations were awesome"
"2971","Amazon","prime makes it perfect","Eric","January 11, 2017",5,"all i need too much music prime makes it perfect "
"2972","Amazon","five stars","Amazon Customer","June 16, 2017",5,"easy of use great sound "
"2973","Amazon","four stars","Ramón Salazar","January 27, 2016",4,"good option"
"2974","Amazon","easy to download the music","Jane Olsson","May 1, 2016",4,"i absolutely love the ease in which i can either choose my own music and makes playlists or go to the different genres and choose from there it makes it so easy to exercise or walk with and yet i can relax and read to the music also the different groups such as amazon music for walking update constantly and i do not have to go to the web site to do it makes listening to the music fantastic my only problem with this is that i can access movies while travelling outside of the us but not the music you have to download it hurry up and get the musical access also "
"2975","Amazon","honestly stopped using pandora","Jose Esquerette","May 8, 2015",5,"love amazon music wish all my favorites where there but my lord tbe selection is awesome especially love the preset playlists tbey know bow to place the right groups and songs together "
"2976","Amazon","very basic no user controls poor documentation","A. Tubesing","March 25, 2011",3," it should be noted that i wrote this review before amazon converted this app to the cloud player so even though this app has the same name as the current one there may be significant changes in how it works now you can search listen to samples and buy songs with this app however there are no user controllable settings and it gives very little information about the song or the album while shopping you also must sync this to your amazon shopping account and enable one click purchases to make it work this is a very basic app which is a good thing to some degree that s what keeps it simple i m glad it s not trying to be everything under one roof i don t want it to be a music player and do all sorts of other annoying stuff like itunes does however it is so limited that it s hard to feel like it s easy to use because the limitations require other work arounds ~~~shopping experience:~~~when shopping for songs or albums there s no description reviews or anything else other than the artist title and a date being able to listen to song samples so easily is a very nice feature it s quite easy to search for a song quickly find it and listen to a sample before buying it s great if you re not sure what song you re looking for there are some strange things about it though for example several songs and albums i searched for have two versions of the same song for two different prices songs from the same name artist and album sometimes show up as two separate listings for 99 and 89 with no explanation of the difference are they different bit rates or something? different formats? with no explanation available and no extra detail about the song who knows what you re getting there seems to be no way to put songs in a cart and buy them all in a single purchase you must activate one click on your amazon account to use this app i just started using it so i haven t seen the credit card bill yet but the way this works makes it seem as though there s going to be a separate 99 charge on the card for every individual song you buy this seems a little tedious i would love to buy several songs at once in a single transaction it would also be nice to buy up a credit balance for the phone like a gift card so i could just purchase songs as i discover them and have the cost deducted from my balance without paying for each separately i don t want to have to share that with my other amazon web shopping however so i m not sure if a traditional amazon gift card would work it s all pretty poorly explained if i were going to use this app a lot i would be tempted to create a new amazon account specifically for this app so i wouldn t have to commingle settings with my web shopping also there seems to be no way to retrieve previously purchased songs later on if they get lost or deleted it would be really nice if it would put the song in a queue to download next time you sign in from your computer so you can easily use it there too currently i copy them from my phone to the computer so why not just buy them on the computer and copy them to the phone? that s not any harder or easier so it contributes to my point that while the app is easy in itself it requires a bunch of extra work to get the full value out of your music purchase thereby negating the so called convenience of the apps simplicity ~~~app experience:~~~because there are no user controls you can t specify what folder the songs get put into or where it is located neither of the music players on my phone are able to find the amazon mp3 folder on their own and therefore are unable to show and play the new music so i had to install a file manager app and each time i buy a song i have to copy the it to my normal music folder finally the documentation for this app sucks actually working the app itself is pretty easy and self explanatory but it requires a whole bunch of coordination with your amazon account and its settings and the implications of all the little things you do are not at all evident everything is very poorly explained if at all you have to fumble through all the steps until you figure things out on your own then for the few topics they offer help with it s takes you to a web page for an explanation but comically it s not a mobile friendly web page so you have to zoom in and scroll left and right to read the lines seriously? these are web pages written specifically relating to a mobile phone app ostensibly to be read primarily on a mobile phone yet they re not in a mobile friendly format big fail ~~summary:~~~as powerful a site as amazon com is i m a little surprised at how incredibly basic this app is the way it works now i find it much easier to just buy the songs from the amazon web site with a computer and transfer them to the phone manually the only time i envision using this app is when i m away from my computer and desperately want a song right away "
"2977","Amazon","four stars","Don K. Reilly","June 29, 2016",4,"nice web site i tried it but i have unsubscribed to the site now not what i m looking for "
"2978","Amazon","up to date and easy","missy1152003","May 12, 2016",4,"has moments when it stops playing due to bandwidth but overall great sound quality and up to date music "
"2979","Amazon","four stars","Ramil Jamindang","August 12, 2017",4,"i liked it "
"2980","Amazon","fix shuffle mode","Amazon Customer","September 13, 2014",2,"shuffle mode is a joke algarythms messed up it always starts with the same song every single time time i ll stick to my google play thank you music"
"2981","Amazon","music to your ears","m3m0ryleak","July 7, 2016",5,"head and shoulders above pandora way more music choices a bonus for having prime service "
"2982","Amazon","great stations to follow","SMathusa","February 3, 2016",4,"great stations to follow tons of artists to save to your library love the suggestions based on your listening selections :)"
"2983","Amazon","good app","Rebecca","July 24, 2016",4,"this plays music well and has a variety of music to choose from it s a good app so far"
"2984","Amazon","four stars","Sandra Pollard","September 27, 2016",4,"i enjoy the selection of music and i enjoyed the music that i downloaded"
"2985","Amazon","nice variety of music","Fernwud","October 14, 2016",4,"love amazon music doesn t work all the time but is still worth it "
"2986","Amazon","best music app by far","Debi Dragomir","July 23, 2016",5,"i ve had a lot of music apps and this one is def my fave i like it better than itunes "
"2987","Amazon","easy to use convenient","Christa Bertleson","July 19, 2016",5,"a great organizer and a fantastic way to obtain and organize as well as play your music "
"2988","Amazon","i like it but the selections for the artist in the","LESTER D. HINTON","September 27, 2015",3,"i like it but the selections for the artist in the r b sections don t fit for example in the earth wind fire section why am i hearing jahiem "
"2989","Amazon","amazon music with prime music","Martha A. Skiles","April 27, 2016",5,"i enjoy that as a prime member i can listen to so many of my favorite songs a great perk of amazon prime "
